fold,session_id,condition,t_s,score
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1272,-0.4798363447189331
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1273,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1274,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1275,-0.4798363447189331
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1276,-0.4798363447189331
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1277,-0.4798363447189331
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1278,-0.4686686396598816
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1279,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1280,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1281,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1282,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1283,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1284,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1285,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1286,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1287,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1288,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1289,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1290,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1291,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1292,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1293,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1294,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1295,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1296,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1297,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1298,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1299,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1300,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1301,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1302,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1303,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1304,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1305,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1306,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1307,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1308,-0.4897095263004303
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1309,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1310,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1311,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1312,-0.47849246859550476
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1313,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1314,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1315,-0.47849246859550476
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1316,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1317,-0.4890376031398773
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1318,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1319,-0.47849246859550476
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1320,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1321,-0.48812857270240784
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1322,-0.48812857270240784
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1323,-0.48812857270240784
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1324,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1325,-0.48812857270240784
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1326,-0.48812857270240784
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1327,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1328,-0.48812857270240784
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1329,-0.47849246859550476
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1330,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1331,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1332,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1333,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1334,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1335,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1336,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1337,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1338,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1339,-0.4746986925601959
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1340,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1341,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1342,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1343,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1344,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1345,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1346,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1347,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1348,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1349,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1350,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1351,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1352,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1353,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1354,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1355,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1356,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1357,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1358,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1359,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1360,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1361,-0.4839792251586914
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1362,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1363,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1364,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1365,-0.4746986925601959
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1366,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1367,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1368,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1369,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1370,-0.4746986925601959
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1371,-0.4746986925601959
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1372,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1373,-0.486982524394989
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1374,-0.486982524394989
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1375,-0.48559942841529846
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1376,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1377,-0.486982524394989
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1378,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1379,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1380,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1381,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1382,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1383,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1384,-0.47620031237602234
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1385,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1386,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1387,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1388,-0.4774649143218994
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1389,-0.47849246859550476
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1390,-0.47849246859550476
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1391,-0.47849246859550476
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1392,-0.4792829155921936
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1393,-0.4792829155921936
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1394,-0.4798363447189331
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1395,-0.4679967164993286
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1396,-0.4686686396598816
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1397,-0.4686686396598816
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1398,-0.4686686396598816
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1399,-0.45751139521598816
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1400,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1401,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1402,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1403,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1404,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1405,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1406,-0.49014440178871155
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1407,-0.4903421998023987
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1408,-0.4903421998023987
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1409,-0.4903421998023987
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1410,-0.4903421998023987
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1411,-0.4903029501438141
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1412,-0.4903029501438141
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1413,-0.4903029501438141
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1414,-0.4903029501438141
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1415,-0.4903029501438141
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1416,-0.490026593208313
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1417,-0.490026593208313
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1418,-0.490026593208313
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1419,-0.49911993741989136
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1420,-0.48951324820518494
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1421,-0.48951324820518494
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1422,-0.48951324820518494
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1423,-0.4887627959251404
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1424,-0.4887627959251404
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1425,-0.4887627959251404
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1426,-0.4887627959251404
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1427,-0.4887627959251404
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1428,-0.4877752661705017
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1429,-0.4877752661705017
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1430,-0.4877752661705017
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1431,-0.4865507185459137
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1432,-0.4877752661705017
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1433,-0.4865507185459137
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1434,-0.4865507185459137
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1435,-0.4770723879337311
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1436,-0.4757292568683624
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1437,-0.4850890636444092
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1438,-0.4850890636444092
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1439,-0.4850890636444092
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1440,-0.4757292568683624
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1441,-0.4757292568683624
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1442,-0.4757292568683624
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1443,-0.47414904832839966
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1444,-0.47414904832839966
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1445,-0.47414904832839966
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1446,-0.47414904832839966
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1447,-0.4833904206752777
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1448,-0.47233179211616516
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1449,-0.47233179211616516
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1450,-0.47233179211616516
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1451,-0.4814545810222626
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1452,-0.4702775776386261
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1453,-0.4702775776386261
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1454,-0.4702775776386261
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1455,-0.4604138135910034
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1456,-0.4604138135910034
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1457,-0.45824098587036133
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1458,-0.45824098587036133
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1459,-0.45824098587036133
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1460,-0.46798622608184814
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1461,-0.47928181290626526
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1462,-0.4814545810222626
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1463,-0.47928181290626526
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1464,-0.48742687702178955
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1465,-0.47928181290626526
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1466,-0.47928181290626526
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1467,-0.47928181290626526
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1468,-0.48742687702178955
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1469,-0.48742687702178955
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1470,-0.48489850759506226
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1471,-0.48489850759506226
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1472,-0.48489850759506226
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1473,-0.48489850759506226
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1474,-0.47422492504119873
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1475,-0.48489850759506226
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1476,-0.47422492504119873
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1477,-0.4821329712867737
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1478,-0.4821329712867737
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1479,-0.47422492504119873
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1480,-0.4821329712867737
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1481,-0.4821329712867737
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1482,-0.47422492504119873
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1483,-0.47913047671318054
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1484,-0.47134098410606384
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1485,-0.47913047671318054
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1486,-0.47134098410606384
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1487,-0.47913047671318054
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1488,-0.47134098410606384
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1489,-0.47913047671318054
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1490,-0.47589075565338135
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1491,-0.47589075565338135
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1492,-0.4682198464870453
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1493,-0.4682198464870453
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1494,-0.4682198464870453
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1495,-0.4682198464870453
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1496,-0.4682198464870453
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1497,-0.46486175060272217
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1498,-0.46486175060272217
2,S010_2026-06-02_toshiba_normal_24C_a,normal,1499,-0.46486175060272217
3,S011_2026-06-02_toshiba_normal_24C_a,normal,0,-0.39893972873687744
3,S011_2026-06-02_toshiba_normal_24C_a,normal,1,-0.5305846929550171
3,S011_2026-06-02_toshiba_normal_24C_a,normal,2,-0.5313157439231873
3,S011_2026-06-02_toshiba_normal_24C_a,normal,3,-0.4921298027038574
3,S011_2026-06-02_toshiba_normal_24C_a,normal,4,-0.43837735056877136
3,S011_2026-06-02_toshiba_normal_24C_a,normal,5,-0.3921661078929901
3,S011_2026-06-02_toshiba_normal_24C_a,normal,6,-0.3613665997982025
3,S011_2026-06-02_toshiba_normal_24C_a,normal,7,-0.33982062339782715
3,S011_2026-06-02_toshiba_normal_24C_a,normal,8,-0.32519179582595825
3,S011_2026-06-02_toshiba_normal_24C_a,normal,9,-0.3065352141857147
3,S011_2026-06-02_toshiba_normal_24C_a,normal,10,-0.2999470829963684
3,S011_2026-06-02_toshiba_normal_24C_a,normal,11,-0.29561126232147217
3,S011_2026-06-02_toshiba_normal_24C_a,normal,12,-0.2927652895450592
3,S011_2026-06-02_toshiba_normal_24C_a,normal,13,-0.27460071444511414
3,S011_2026-06-02_toshiba_normal_24C_a,normal,14,-0.27334266901016235
3,S011_2026-06-02_toshiba_normal_24C_a,normal,15,-0.2725180387496948
3,S011_2026-06-02_toshiba_normal_24C_a,normal,16,-0.2719776928424835
3,S011_2026-06-02_toshiba_normal_24C_a,normal,17,-0.27162325382232666
3,S011_2026-06-02_toshiba_normal_24C_a,normal,18,-0.27139103412628174
3,S011_2026-06-02_toshiba_normal_24C_a,normal,19,-0.2712382376194
3,S011_2026-06-02_toshiba_normal_24C_a,normal,20,-0.2711380124092102
3,S011_2026-06-02_toshiba_normal_24C_a,normal,21,-0.26147133111953735
3,S011_2026-06-02_toshiba_normal_24C_a,normal,22,-0.2614276707172394
3,S011_2026-06-02_toshiba_normal_24C_a,normal,23,-0.26139867305755615
3,S011_2026-06-02_toshiba_normal_24C_a,normal,24,-0.2537236213684082
3,S011_2026-06-02_toshiba_normal_24C_a,normal,25,-0.2537112832069397
3,S011_2026-06-02_toshiba_normal_24C_a,normal,26,-0.24398106336593628
3,S011_2026-06-02_toshiba_normal_24C_a,normal,27,-0.24397554993629456
3,S011_2026-06-02_toshiba_normal_24C_a,normal,28,-0.2439720332622528
3,S011_2026-06-02_toshiba_normal_24C_a,normal,29,-0.24396927654743195
3,S011_2026-06-02_toshiba_normal_24C_a,normal,30,-0.24396778643131256
3,S011_2026-06-02_toshiba_normal_24C_a,normal,31,-0.24396702647209167
3,S011_2026-06-02_toshiba_normal_24C_a,normal,32,-0.24396608769893646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,33,-0.24396556615829468
3,S011_2026-06-02_toshiba_normal_24C_a,normal,34,-0.24396511912345886
3,S011_2026-06-02_toshiba_normal_24C_a,normal,35,-0.2934523820877075
3,S011_2026-06-02_toshiba_normal_24C_a,normal,36,-0.30329278111457825
3,S011_2026-06-02_toshiba_normal_24C_a,normal,37,-0.3032926321029663
3,S011_2026-06-02_toshiba_normal_24C_a,normal,38,-0.3032926321029663
3,S011_2026-06-02_toshiba_normal_24C_a,normal,39,-0.31289565563201904
3,S011_2026-06-02_toshiba_normal_24C_a,normal,40,-0.31289568543434143
3,S011_2026-06-02_toshiba_normal_24C_a,normal,41,-0.30329257249832153
3,S011_2026-06-02_toshiba_normal_24C_a,normal,42,-0.30329257249832153
3,S011_2026-06-02_toshiba_normal_24C_a,normal,43,-0.30329257249832153
3,S011_2026-06-02_toshiba_normal_24C_a,normal,44,-0.30329257249832153
3,S011_2026-06-02_toshiba_normal_24C_a,normal,45,-0.30329257249832153
3,S011_2026-06-02_toshiba_normal_24C_a,normal,46,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,47,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,48,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,49,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,50,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,51,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,52,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,53,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,54,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,55,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,56,-0.29345208406448364
3,S011_2026-06-02_toshiba_normal_24C_a,normal,57,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,58,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,59,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,60,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,61,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,62,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,63,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,64,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,65,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,66,-0.28337499499320984
3,S011_2026-06-02_toshiba_normal_24C_a,normal,67,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,68,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,69,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,70,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,71,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,72,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,73,-0.2689598798751831
3,S011_2026-06-02_toshiba_normal_24C_a,normal,74,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,75,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,76,-0.2689598798751831
3,S011_2026-06-02_toshiba_normal_24C_a,normal,77,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,78,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,79,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,80,-0.2689598798751831
3,S011_2026-06-02_toshiba_normal_24C_a,normal,81,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,82,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,83,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,84,-0.25368592143058777
3,S011_2026-06-02_toshiba_normal_24C_a,normal,85,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,86,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,87,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,88,-0.25852712988853455
3,S011_2026-06-02_toshiba_normal_24C_a,normal,89,-0.24785734713077545
3,S011_2026-06-02_toshiba_normal_24C_a,normal,90,-0.24785734713077545
3,S011_2026-06-02_toshiba_normal_24C_a,normal,91,-0.24313464760780334
3,S011_2026-06-02_toshiba_normal_24C_a,normal,92,-0.24313464760780334
3,S011_2026-06-02_toshiba_normal_24C_a,normal,93,-0.24313464760780334
3,S011_2026-06-02_toshiba_normal_24C_a,normal,94,-0.24313464760780334
3,S011_2026-06-02_toshiba_normal_24C_a,normal,95,-0.24313464760780334
3,S011_2026-06-02_toshiba_normal_24C_a,normal,96,-0.24785734713077545
3,S011_2026-06-02_toshiba_normal_24C_a,normal,97,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,98,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,99,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,100,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,101,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,102,-0.2730604410171509
3,S011_2026-06-02_toshiba_normal_24C_a,normal,103,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,104,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,105,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,106,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,107,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,108,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,109,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,110,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,111,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,112,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,113,-0.26250916719436646
3,S011_2026-06-02_toshiba_normal_24C_a,normal,114,-0.2517208755016327
3,S011_2026-06-02_toshiba_normal_24C_a,normal,115,-0.2517208755016327
